x,y,z
2.585796666153080459e+00,-1.447592290107744262e+00,9.202576115504015331e-01
-4.525964219181104475e-01,7.158232189901989617e-01,3.238447604082308473e+00
2.693696547426567722e+00,2.249247198051604002e+00,-1.481964374579498367e+00
1.166226718514361327e+00,-2.151482926668193851e+00,3.145081253159684564e+00
7.342987087242677235e-01,2.651764334580124949e+00,1.361060921248088640e+00
3.409566339317322559e+00,-2.149975992536697356e-01,-4.623805179687719424e-01
-2.035774289798779058e-01,-7.688790775522698073e-01,3.989737200859924116e+00
2.208071839143166848e+00,3.129897549023416659e+00,-1.012171612820216504e+00
1.931624157837297684e+00,-2.236410228549110091e+00,1.970044854832954107e+00
-1.461272856074606330e-01,1.972965912904514063e+00,2.587789074511305021e+00
3.213012888995097516e+00,1.283518986526209327e+00,-1.440393798932423586e+00
3.611995789784471778e-01,-1.938618011888321169e+00,3.623624501859601388e+00
1.025635829210288286e+00,3.273219630637929534e+00,4.317967613542709193e-01
2.816220306566146192e+00,-1.351239489945557537e+00,2.845998699186285119e-01
-2.897281511523199793e-01,3.514201678229514347e-02,3.649835274223291126e+00
2.747504913093342882e+00,2.491608951663271121e+00,-1.406089059463837554e+00
1.316118379783850045e+00,-2.432832275416076939e+00,2.572655331703037174e+00
2.292692701322385229e-01,2.651147420832888901e+00,1.677003510795759489e+00
3.236701271791537327e+00,1.284035239599291001e-01,-9.224865344402740641e-01
-3.395818111849633336e-01,-1.311616915969158859e+00,4.044332380332039456e+00
1.801243541423160677e+00,3.490846874839744984e+00,-6.980450092591355959e-01
2.350764622450405739e+00,-2.086512284582165755e+00,1.134001917205720966e+00
-3.996543342568203427e-01,1.398537513016090195e+00,3.221213238228499254e+00
3.190915620547549292e+00,1.798999464483093558e+00,-1.684293604144146306e+00
6.888366906715361893e-01,-2.484754965713351638e+00,3.581778177246755845e+00
7.870970896647402348e-01,3.567684455635095286e+00,7.663327432095704550e-01
3.156206396788005186e+00,-5.783377893988225216e-01,-7.140437269168288248e-01
-5.912897338284732740e-01,-4.186380744345805649e-01,4.206593549664826348e+00
2.802938526297048316e+00,3.558392651810561080e+00,-1.778134440896824486e+00
1.426129781551299880e+00,-2.549156266176288987e+00,1.991087191481047958e+00
-3.808561168994191171e-01,2.482268192564261788e+00,2.063476565284774633e+00
3.184199587890204075e+00,1.005902822606716596e+00,-1.746838111886302780e+00
-2.343119424719861399e-01,-2.063598242015002526e+00,3.955132568935246784e+00
1.110128735264401367e+00,3.804946643531225803e+00,-6.308708089542183206e-01
2.529239085802748477e+00,-1.782159824709561802e+00,3.566082989229846234e-01
-8.743019889179707294e-01,4.531830007213346612e-01,3.604460318034869992e+00
2.937327507718214825e+00,2.562439318783279241e+00,-2.097915099158409014e+00
7.312236188182122953e-01,-2.851770795367629230e+00,3.173366761075281151e+00
3.799043067117031658e-01,3.063085413966339043e+00,1.344022957470213386e+00
3.444153363439013571e+00,-2.376398881137647134e-01,-1.499067613034107627e+00
-8.690658416970070688e-01,-1.175658068496455932e+00,4.310503625083863533e+00
2.081015690380811467e+00,3.761345986113204809e+00,-1.314373643963420824e+00
2.088174189289138560e+00,-3.019568063699062943e+00,1.338109648630943171e+00
-1.160294471330932664e+00,1.295180114049854225e+00,2.867364548624964815e+00
3.667347644310901433e+00,1.710255049833415697e+00,-2.438376070493024628e+00
-1.342669367753376308e-01,-2.534002537397116672e+00,3.939307191977928557e+00
7.423244951098005862e-01,3.888226871022865350e+00,4.717648018824428628e-03
3.243671364030128679e+00,-1.360836661154590566e+00,-4.227537359488220403e-01
-1.331514777859025056e+00,-1.261536281858490760e-01,4.045945720346460384e+00
2.920611452080583259e+00,3.146484648180841504e+00,-2.254788086497866217e+00
1.242020557265492764e+00,-3.366648206341178895e+00,2.812551702110366314e+00
-2.879416209794601889e-01,2.816728417372448945e+00,1.994792147114634817e+00
3.642377428777443971e+00,7.893919376133540222e-02,-1.934249906059497759e+00
-7.453152319043669927e-01,-2.054853351942540929e+00,4.229049888397364398e+00
1.470745175579840414e+00,4.090385987276999202e+00,-9.913230794119147760e-01
2.565057273038271024e+00,-2.491984553657697443e+00,8.569673327577812527e-01
-1.345835260912995546e+00,9.907915836385532415e-01,3.277859037185490987e+00
3.528078759779472939e+00,2.603268975561793486e+00,-2.472313834527087639e+00
4.303508692940798408e-01,-3.189448500129370423e+00,3.575563358917049683e+00
6.189427916227223381e-02,3.719310965551101411e+00,6.288614370284841826e-01
3.626960818879063186e+00,-7.656526188644688924e-01,-1.283176866936125871e+00
-1.366012988140573592e+00,-1.154749864312469843e+00,4.694430820558986639e+00
2.372302797865116553e+00,3.885417485348100719e+00,-2.189158040335813737e+00
1.525743872544153446e+00,-3.236461318868396386e+00,1.957822794602303684e+00
-1.099533592002774451e+00,2.270030679623686432e+00,2.544257137236211719e+00
3.602853012224634721e+00,1.022695281394985667e+00,-2.582372202827440066e+00
-6.630924080381835894e-01,-2.642067932307767375e+00,4.143696383159853447e+00
9.655689805336736820e-01,4.466924934862372965e+00,-7.212636070134988975e-01
2.820207807347584250e+00,-2.056283254484020162e+00,-2.483716062672471359e-01
-1.693683707685422313e+00,2.704846826915681124e-01,4.369057791244556732e+00
2.937712857627720719e+00,3.143497172912137483e+00,-2.924534638793465202e+00
7.936906194224568889e-01,-3.722253735772542704e+00,2.813699615452227132e+00
-3.381513685833771321e-01,3.253399745473466886e+00,1.495952002133939640e+00
3.805220508448734051e+00,-7.382003337941417387e-02,-1.953653491447581159e+00
-9.475921285527817428e-01,-1.939376416007531967e+00,4.495379525214334038e+00
1.524389359742300609e+00,4.268760604850272422e+00,-1.618154483320042303e+00
2.301972800673539599e+00,-3.210745662388703625e+00,8.518784091024859118e-01
-1.566084530705889932e+00,1.600136383266206996e+00,3.219625437264097112e+00
3.479218588456242323e+00,2.124702570292362314e+00,-3.010652194657899017e+00
-2.176060007593175472e-01,-3.326354741333114262e+00,3.910775224913541681e+00
2.831285317738118645e-01,4.428629764676580649e+00,5.406740125246048412e-02
3.249827109141081749e+00,-1.745935105816750710e+00,-1.072724016518770362e+00
-1.984539666864487462e+00,-9.194755547975594911e-01,4.577497483661217892e+00
2.633381098330768832e+00,3.771319612817166878e+00,-2.978381929929298622e+00
1.166718753754788063e+00,-3.764274415415105324e+00,2.345931859148099097e+00
-7.777743635593934446e-01,2.859657417901758425e+00,1.969644955190821722e+00
3.452602433368876955e+00,7.092088061457009207e-01,-2.717890699397392584e+00
-1.234525540308480052e+00,-2.679402751235239855e+00,4.344041729881787717e+00
1.244343546709223869e+00,4.621751659786418109e+00,-1.196654881826585637e+00
2.531744714527859763e+00,-2.623140373415127513e+00,4.216967916831127622e-02
-1.886514829709333263e+00,6.332300239696597721e-01,3.650127549395350002e+00
2.947406691137325563e+00,2.988439856245632686e+00,-3.226354167258318917e+00
2.433937143040947881e-01,-3.621834075374100070e+00,3.130958835157422460e+00
-5.834001169915231655e-01,3.866630271414541298e+00,7.654829773614009181e-01
3.419514962497690824e+00,-5.949084802459613242e-01,-1.935323034234024187e+00
-1.878669980461852074e+00,-1.762742923019950281e+00,4.781681844876217724e+00
2.033048539646162833e+00,3.985026120220307444e+00,-2.269174249563890022e+00
1.813919618662587441e+00,-3.371100024107169357e+00,1.333705064412911367e+00
-1.669050107762925617e+00,1.920619285686809175e+00,3.205940673187904100e+00
3.513379753748636425e+00,1.826781806547999931e+00,-3.292678195055148471e+00
-7.306264765226030411e-01,-3.618731704793805903e+00,4.184114202592689402e+00
5.272654669649735615e-01,4.263282224912146035e+00,-5.632954059300585570e-01
3.040706069242566034e+00,-2.293067931575451635e+00,-9.511370571081028125e-01
-2.102051088899139053e+00,-2.705973716962591369e-01,4.233468013341864733e+00
2.619135747331582387e+00,3.528167624482676956e+00,-3.378625304072433444e+00
5.097067953640985749e-01,-3.994468771230142323e+00,2.815417287996706985e+00
-1.333235618167540881e+00,3.324118308834858926e+00,1.403630614442419766e+00
3.442326533381843578e+00,2.302517035552029689e-01,-2.782892322902809301e+00
-1.332172923550897004e+00,-2.604363129484336792e+00,4.733498789850155930e+00
1.275650321763938999e+00,4.450212617697515860e+00,-1.940671573408974115e+00
2.190782271760376432e+00,-3.174266647816512688e+00,4.396912790815052929e-01
-2.188297251655607845e+00,1.198821647612557939e+00,3.505393709089700494e+00
3.448707970683790869e+00,2.308425964026584065e+00,-3.522119808890445736e+00
-5.992836419718591268e-01,-3.780798769571607654e+00,3.600740517983910038e+00
-6.009706827137153429e-01,4.209677503845393964e+00,1.925664432562317618e-01
3.058457758254728542e+00,-1.571199514290839705e+00,-1.891675823295958736e+00
-2.262832386732764434e+00,-1.174362860051063606e+00,4.496360799703140287e+00
2.091521671587140752e+00,4.231695809885611226e+00,-3.155260225427786391e+00
1.295911964256150295e+00,-4.129653172633498848e+00,1.650184638107453194e+00
-1.946771155284982679e+00,2.898880162092699386e+00,2.248204540495869708e+00
3.598927232380643826e+00,1.005833138130658000e+00,-3.277177734044973256e+00
-1.275059227705793274e+00,-2.961493454469127595e+00,4.324223770578520032e+00
3.637415108234769434e-01,4.495143447667819814e+00,-1.619677227421764565e+00
2.767368401261458555e+00,-2.629033262144461425e+00,-6.770741532884063663e-01
-2.504548797693862738e+00,1.940626696887858549e-01,4.263174787503791308e+00
2.504189917395068132e+00,3.308516267028423385e+00,-3.793238271430404485e+00
3.095016248986101060e-01,-4.355291794394628546e+00,3.055246110292316519e+00
-1.240558191252551179e+00,3.622444242292655048e+00,1.054468470526795265e+00
3.589864925447447952e+00,-6.159101387746952483e-01,-2.730039416922040996e+00
-2.290071229971783140e+00,-2.223422092386449833e+00,4.722181095157284680e+00
1.543828350052074860e+00,4.524890525092168048e+00,-2.826658630918966963e+00
1.748063182898139223e+00,-3.762983963035427593e+00,1.073337435105146564e+00
-1.857838248750087295e+00,1.742069712342098731e+00,2.924348737574017143e+00
3.377827986274561045e+00,1.829370642042393413e+00,-3.830457705594276785e+00
-9.000632618451005484e-01,-4.013754592403246058e+00,4.165443624595236649e+00
-1.542370811500238248e-01,4.544234783641439179e+00,-7.065755172135492757e-01
2.905315962991308787e+00,-2.203071055880077012e+00,-1.530626713560302887e+00
-2.504135027539268421e+00,-7.232590421416311699e-01,4.453804448994048037e+00
2.214194874180368977e+00,3.903039592373538813e+00,-3.735389264925619734e+00
6.030625000092757482e-01,-4.334792022223537877e+00,1.964541532798837364e+00
-1.624687711599538842e+00,3.142952798573689144e+00,1.660562710449091872e+00
3.445546360321179780e+00,3.156198874541888411e-01,-3.433990061146142470e+00
-1.817843732928184020e+00,-3.091311324442693742e+00,4.638706737580988282e+00
6.619954477508547264e-01,4.762838138744177385e+00,-2.073845177409577634e+00
2.226215217682791625e+00,-3.381799352308263451e+00,-4.249854104405120792e-02
-2.728015808376238915e+00,8.652252982004100534e-01,3.716877200174662388e+00
3.107508912023067449e+00,2.834321576657467645e+00,-4.032048056634473632e+00
-4.473529473560991510e-01,-4.182615591660193921e+00,3.536690289998043024e+00
-8.305218569941943407e-01,3.915403992944368916e+00,2.285655744714735205e-01
3.437865518922335273e+00,-1.077238194312491126e+00,-2.352611089561143398e+00
-2.630939652303935006e+00,-1.605933077331278325e+00,4.643205895148342144e+00
1.419815795409474113e+00,4.447323319236516248e+00,-3.450928582217247520e+00
1.054976867535799778e+00,-4.255611351309336321e+00,1.526169714080520823e+00
-2.224849936272153439e+00,2.343364144046394593e+00,2.749189873632440939e+00
3.641940130800558784e+00,1.304572087641549638e+00,-3.841803125308365097e+00
-1.611913834837753523e+00,-3.818636307997099522e+00,4.371634576200830402e+00
1.515573814770325156e-01,4.708233183886067152e+00,-1.236172674649713255e+00
2.548795795607776693e+00,-2.690842801453883659e+00,-1.021554762486352352e+00
-2.588150482627099347e+00,-6.814302154421478241e-02,4.235219995928336090e+00
2.557708158914752339e+00,3.581148619066373939e+00,-4.083674262192051430e+00
-1.110235933655724649e-01,-4.396874340413396531e+00,2.689888707065414941e+00
-1.488776745160720782e+00,3.313356215494949630e+00,9.568367864187140581e-01
3.287238731187541063e+00,-4.316847671973190748e-01,-3.500969473827890699e+00
-2.276146439262096255e+00,-2.530195333417812886e+00,4.723289393570389905e+00
1.007865215937164827e+00,4.686446334238730138e+00,-2.615249401672249174e+00
1.364294153169389068e+00,-3.826050834140135581e+00,4.044223962766538283e-01
-2.477979842768850638e+00,1.612269146656659213e+00,3.374028851348703117e+00
3.192052411151298230e+00,2.279290816082724547e+00,-4.007161222359190589e+00
-1.046097082977059500e+00,-4.247651109994488472e+00,3.920442992137239013e+00
-3.648042698691139618e-01,4.403081332063279341e+00,-5.776795570053290252e-01
3.008842128095036816e+00,-1.689394089474248517e+00,-2.089971278783856690e+00
-2.501248675672993915e+00,-1.402373729901198240e+00,4.461719714616873667e+00
1.993177030427015994e+00,4.241948467576127868e+00,-3.560557269299286620e+00
4.773162816456779090e-01,-4.598304211424566468e+00,1.839250019784106405e+00
-2.224477889703124323e+00,2.581219527625075560e+00,2.015236765462238289e+00
3.418508339861399126e+00,7.404204325885526128e-01,-3.850080342117293775e+00
-1.765813740872393733e+00,-3.495869750360524719e+00,4.613201462962924104e+00
2.093608502574487162e-01,4.636354678336150670e+00,-2.037437830672104155e+00
2.141365274677946573e+00,-3.148410756028274360e+00,-6.709677275567064170e-01
-2.990392298413510286e+00,3.434763535838936677e-01,3.735743177604039289e+00
2.880147046202319761e+00,2.964650357528630931e+00,-4.295546133552382351e+00
-2.523273838749507947e-01,-4.223716977223719304e+00,3.376391777493460644e+00
-1.363107074203084190e+00,3.975334371978364256e+00,5.311661586393575663e-01
3.147493007041724411e+00,-1.131596495705544214e+00,-2.920640105986197721e+00
-2.548767030959909974e+00,-2.358579283760665835e+00,4.350635655198970220e+00
1.131170290019836822e+00,4.630464549608837466e+00,-3.413287321843340827e+00
1.240136063188126636e+00,-4.177507062054123033e+00,8.810175172590983816e-01
-2.654935420455355466e+00,1.979765916465056730e+00,2.506019020108770867e+00
3.104231904335422509e+00,1.467721491417188329e+00,-4.034007296924891683e+00
-1.504648936953364435e+00,-4.199601129348837780e+00,3.964991486293305112e+00
-4.534265955196387088e-01,4.714085053898356747e+00,-1.523622893580130144e+00
2.466796138549540718e+00,-2.574593589646075653e+00,-1.330912773006059480e+00
-2.829347942098799251e+00,-7.339268017278718359e-01,4.309261687193320256e+00
2.519533488076876715e+00,3.712729459175900359e+00,-4.169985283329912917e+00
3.186266802726708258e-01,-4.575948365260705586e+00,2.317337045682049901e+00
-2.091874712640475753e+00,3.549285420384285406e+00,1.433663763261313173e+00
3.293728351607510429e+00,8.646638191222200120e-02,-3.949637467229714538e+00
-2.274179945599597907e+00,-3.135793158884184972e+00,4.552021177436627042e+00
7.089371212897316310e-01,4.669189585447254487e+00,-2.958854119403030669e+00
1.826641192943763814e+00,-3.853900234189043594e+00,-3.030871664008903954e-01
-3.040564728816145923e+00,8.494617200637829546e-01,2.957217454191533701e+00
3.005529749358363034e+00,2.545901153277112527e+00,-4.250192137506459744e+00
-6.976766348854057664e-01,-4.513713813755155790e+00,3.120587592754902051e+00
-1.298068861838778121e+00,4.045816029397634850e+00,-4.990374175460011719e-01
2.890518213843565665e+00,-1.953059850157486288e+00,-2.576973872772183594e+00
-3.166557814407435778e+00,-1.691871200951664322e+00,4.400879133791505637e+00
1.525575053854625107e+00,4.246860762023154656e+00,-3.871263169962877448e+00
6.190537637005403271e-01,-4.761113514709820471e+00,1.242198667344950991e+00
-2.280160235434060212e+00,2.712632309207318126e+00,2.203540666760101630e+00
3.204391079337695736e+00,8.596843533460578612e-01,-3.955663322021097716e+00
-2.008050808577897417e+00,-3.838511182598265847e+00,4.114373043492684623e+00
-1.486344146803927346e-01,4.614177455601324418e+00,-1.983142987340549057e+00
2.037850759072853180e+00,-3.143419336412067722e+00,-9.417016437664642581e-01
-3.157298818733041301e+00,-1.863931872916189947e-01,3.890235615623581111e+00
2.456526131426546744e+00,3.107940342210478768e+00,-4.440853705396656359e+00
-2.972383830155292950e-01,-4.682170343490465569e+00,2.615464747132563161e+00
-1.616629040144478946e+00,3.534330797888276088e+00,4.746149168596630052e-01
2.917506295446864240e+00,-4.796398574774660140e-01,-3.709257632386434800e+00
-2.860884228606200619e+00,-2.750661874906290105e+00,4.515634050067372840e+00
9.481704837588612600e-01,4.768370086193354673e+00,-3.513053904777029501e+00
1.364134437195703375e+00,-4.188426381294386935e+00,1.151487404385284630e-01
-2.891058457222477784e+00,1.313037529214472698e+00,2.423921229830882762e+00
2.780106172031468148e+00,1.666723260760903491e+00,-4.590215063892598479e+00
-1.475419130820349256e+00,-4.314133139553825380e+00,3.862180586179003505e+00
-9.534954225166906161e-01,4.177746194969873095e+00,-1.253143646165860936e+00
2.381842705087994450e+00,-2.463682974233136314e+00,-2.185222774429787407e+00
-3.286737445553149950e+00,-1.490076582268794469e+00,4.232051511139251154e+00
1.744233464679224355e+00,3.932220340149718663e+00,-4.171144865182816908e+00
2.373545508681356164e-01,-4.690315750207012080e+00,1.860915378154843092e+00
-2.381432771876552668e+00,2.925551189219811388e+00,1.382311519569555447e+00
2.743118293334320779e+00,2.521600982847952421e-01,-4.075383453380521992e+00
-2.417804723913944631e+00,-3.676423825730626760e+00,4.439837645158674739e+00
1.143107534015811166e-01,4.451671244011799367e+00,-2.863890780487525323e+00
1.681822908440440578e+00,-3.592908203630323261e+00,-9.339751702883949402e-01
-3.229624198648975764e+00,3.218617560912172548e-01,3.406477083553475893e+00
2.320917375119470272e+00,2.716046894005063272e+00,-4.448360168751344546e+00
-6.097031987782137730e-01,-4.829413685727221406e+00,2.840803011766821484e+00
-1.766470377050288754e+00,4.036342656870384182e+00,-4.349235059294086492e-01
2.634082942014573270e+00,-1.374514813534507107e+00,-3.252336009644465342e+00
-3.226163454563880428e+00,-2.244351210119887252e+00,3.918938959199828709e+00
8.654370004223624901e-01,4.222648934752660566e+00,-3.743623847276411620e+00
6.733881696875017031e-01,-4.707671576139045300e+00,6.028049277928562155e-01
-2.803685040720228283e+00,2.043235849698737283e+00,2.089204958976787818e+00
2.641057535731922368e+00,1.326433178427841586e+00,-4.546470336543714019e+00
-2.204012698157850281e+00,-4.219686972655463997e+00,3.979229421962881652e+00
-6.336803381072459995e-01,4.649680909474428248e+00,-1.895742052807529721e+00
2.238335167557232275e+00,-2.937955181782943903e+00,-1.848073779923313786e+00
-2.989649234493004570e+00,-5.135966920552130777e-01,3.659261685267670483e+00
1.885497778840014904e+00,3.454658705642322136e+00,-4.297551776604499274e+00
-5.008599605235749541e-01,-5.027445989925096725e+00,2.010926812147290743e+00
-2.277346806486785891e+00,3.254956609811955115e+00,8.054048019963221394e-01
2.794485929095932075e+00,-2.851512969838619904e-01,-3.972404907950622732e+00
-2.706765655218405175e+00,-2.723705947812318229e+00,4.237207408894569483e+00
3.848240383781526552e-01,4.493206190581368276e+00,-2.907207190722983725e+00
1.066238080720829373e+00,-3.993754403141402065e+00,-2.919747496058314740e-01
-3.153041786993935336e+00,8.985158337991517863e-01,2.802507969770664076e+00
2.397829700585317081e+00,2.125568499341576434e+00,-4.688678451424267202e+00
-1.699920784873223623e+00,-4.523979806108121338e+00,3.270707681803663558e+00
-1.547212749686660116e+00,4.059035341984408518e+00,-8.744162467737282007e-01
2.187134992638582354e+00,-1.965546824317501828e+00,-2.888849283770881016e+00
-3.159565933643051494e+00,-1.286682381873184067e+00,4.245880486668833775e+00
1.233784992624735288e+00,4.016211232144667242e+00,-4.139540873842062929e+00
1.513208159476338022e-01,-4.392371629024743207e+00,8.976355473526378415e-01
-2.653835085094703228e+00,2.397311056340204694e+00,1.631372920023602680e+00
2.662784788169560990e+00,4.516526534579604624e-01,-4.281720515452368758e+00
-2.363091925904107882e+00,-3.739399559907740755e+00,3.866924760462064903e+00
-4.879361240258923149e-01,4.105623753516839614e+00,-2.319091313218617056e+00
1.727407364881666352e+00,-3.310448643617045938e+00,-1.361658034107667836e+00
-3.301606794532613964e+00,-1.352300542459155541e-01,3.142266062854803810e+00
1.944436664997250430e+00,3.033387525665729889e+00,-4.867944688075660054e+00
-8.041647122656008229e-01,-4.814474196355930324e+00,2.193501000223660569e+00
-1.883951610740142613e+00,3.499055803749621330e+00,-3.054815817527133381e-01
2.402919212426375406e+00,-9.262104218558715463e-01,-3.319413932094280817e+00
-3.218280012931613143e+00,-2.483118770627024574e+00,4.042252201647463572e+00
4.692020856789959060e-01,4.246664348322167548e+00,-3.660805885938887005e+00
5.783503030517647137e-01,-4.340246045070446534e+00,9.832946987086788049e-02
-3.211033432581142932e+00,1.378608223198421801e+00,2.061707917591518502e+00
2.540192867422122802e+00,1.486030279317780867e+00,-4.499790601798337342e+00
-1.839169491027182968e+00,-4.170124142173589732e+00,3.609136928865076310e+00
-1.274143325093718859e+00,4.276889982633866438e+00,-1.696410948266955154e+00
2.204365574448782894e+00,-2.293924248413371281e+00,-2.602407799159644153e+00
-3.643234347004812967e+00,-9.772437550144017493e-01,3.666210016945258499e+00
1.507077570381695431e+00,3.422554600747250042e+00,-4.373121968743776122e+00
-3.298048772242168636e-01,-4.699414055391021527e+00,1.616132063394042806e+00
-2.987360463525134513e+00,2.859896810909240195e+00,5.595822269055791276e-01
2.559984085970080425e+00,-1.555813945084303929e-01,-4.227299478040415615e+00
-2.797645167174127145e+00,-3.450025500969197800e+00,3.575367045561493651e+00
-4.042596298798671328e-01,4.252420091259457635e+00,-2.935339902211741236e+00
1.260607137595038063e+00,-3.739328618399764714e+00,-7.591264392431256169e-01
-3.472575652715935934e+00,4.533212953718219196e-01,2.768900705581193833e+00
2.133442676698282359e+00,2.194863520138769619e+00,-4.762981314543568878e+00
-1.531459784703264049e+00,-4.544150243480794771e+00,2.439455183750280476e+00
-1.685377075719477036e+00,3.617554840118129000e+00,-7.408143469210413112e-01
1.971996657792675078e+00,-1.620950557980506579e+00,-3.068014003895326969e+00
-3.456657476370505133e+00,-1.709463943623253490e+00,3.693481354638901593e+00
1.006919683202244453e+00,3.955187779816559335e+00,-4.134002176563501330e+00
4.286383844926777709e-02,-4.371690123790192395e+00,5.068998372088721061e-01
-3.096454915181556355e+00,1.849674349376063676e+00,1.180175691797535897e+00
2.192473859748614640e+00,4.526761554429516998e-01,-4.436329837307297019e+00
-2.562390291475429294e+00,-4.010829196023530940e+00,3.254130456689130924e+00
-8.608946704031010810e-01,3.879157422964572888e+00,-2.525705934988871082e+00
1.292432975657072491e+00,-3.323194948137977889e+00,-2.011264924599845738e+00
-3.347040352182170331e+00,-6.867850555796173317e-01,3.157324414266242663e+00
1.253859429010098836e+00,2.929750208494878994e+00,-4.657340388532828612e+00
-9.819278131978281809e-01,-4.544401463179857714e+00,2.014098128312712621e+00
-2.415940966759277941e+00,3.040550528820638920e+00,-1.373153417102313811e-01
2.207871354682425569e+00,-8.007957964265390860e-01,-3.660861795050299961e+00
-3.165694914886344691e+00,-2.563631937801348570e+00,3.216922850655885124e+00
-6.516191745248228750e-03,4.103389301183663740e+00,-3.524849810706045972e+00
4.473560246845573185e-01,-4.028760821563339256e+00,-6.892422309823519333e-01
-3.404234462463568534e+00,1.313876391794845722e+00,2.227525181684790745e+00
1.730129215727130854e+00,1.470461054296425818e+00,-4.740564551828691187e+00
-1.833886400821118867e+00,-4.411238645050556961e+00,2.581165034797347158e+00
-1.462987030767194829e+00,3.849230964201115768e+00,-1.522757615460299530e+00
1.504345178733410116e+00,-2.442020768501411254e+00,-2.818135047920631298e+00
-3.884774544145338737e+00,-1.355991879672903799e+00,3.140381925876316593e+00
9.275813372234313903e-01,3.616331920190981819e+00,-4.122914687858165728e+00
-6.258621336278740177e-01,-4.352033782107731064e+00,1.017211735995882993e+00
-3.052176437382032148e+00,2.086410706375276813e+00,7.403410101984059244e-01
1.756864142735604206e+00,3.485627521895913739e-01,-4.618191779794434737e+00
-2.983723501257235622e+00,-3.512787086727397146e+00,3.152310571329006272e+00
-6.492178461139855861e-01,3.948823897100469882e+00,-2.828116234061722523e+00
1.110110700277118889e+00,-3.698194211244683505e+00,-1.425267607187422403e+00
-3.701665346212742236e+00,5.312930708970367219e-03,2.525252229305078089e+00
1.308024570604708892e+00,2.184103514094874132e+00,-4.538760083075704443e+00
-1.429691691715130553e+00,-4.555205025539929231e+00,2.247427588697027190e+00
-1.870878011927624041e+00,2.940392464580539933e+00,-6.271713070354562047e-01
2.128166979012860338e+00,-1.231172262871124801e+00,-3.382808993787174145e+00
-3.412592628212259172e+00,-2.383276485527965782e+00,3.168565054687177529e+00
1.122287019479638048e-01,3.689089521346581080e+00,-3.883970736886506181e+00
-4.993385576599740361e-02,-4.313266085991000587e+00,-1.028310420547621784e-01
-3.439194274679973518e+00,1.322251517273257626e+00,1.544057345523835334e+00
1.787537600747851396e+00,1.022300825821810699e+00,-4.471823353767195641e+00
-2.389986052190356869e+00,-3.944049467012721077e+00,2.629517984363360927e+00
